,caseID,taskID,originator,eventtype,contact,RepairType,objectKey,RepairInternally,EstimatedRepairTime,RepairCode,RepairOK,date,time
7868,967,InternRepair,Paul,start,,,,,,,,1970-01-07,20:01
7869,881,TicketReady,System,complete,,,,,,,,1970-01-08,21:11
7870,474,InternRepair,Cindy,complete,,,,,,,,1970-01-05,12:57
7871,91,InformClientSurvey,System,complete,,,,,,,,1970-01-03,1:36
7872,76,MakeTicket,Monica,complete,,P,2353.0,,,,,1970-01-04,20:10
7873,635,MakeTicket,Dian,start,,,,,,,,1970-01-06,14:18
7874,205,Survey,Jacky,complete,,,,True,120.0,1.0,,1970-01-09,9:34
7875,978,InternRepair,Lex,complete,,,,,,,,1970-01-07,5:50
7876,815,Survey,Jacky,start,,,,,,,,1970-01-09,17:09
7877,678,ReadyInformClient,System,complete,,,,,,,True,1970-01-02,10:44
7878,404,Survey,Anne,complete,,,,True,120.0,1.0,,1970-01-07,11:11
7879,852,Survey,Edd,start,,,,,,,,1970-01-15,10:48
7880,877,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-02,7:40
7881,684,TicketReady,System,complete,,,,,,,,1970-01-20,7:20
7882,836,MakeTicket,Monica,start,,,,,,,,1970-01-04,21:06
7883,741,ArrangeSurvey,Dian,start,,,,,,,,1970-01-06,17:54
7884,506,FirstContact,Monica,complete,Letter,,,,,,,1970-01-04,19:21
7885,257,InternRepair,Cindy,start,,,,,,,,1970-01-03,20:59
7886,939,RepairReady,System,complete,,,,,,,True,1970-01-18,3:37
7887,29,MakeTicket,Dian,start,,,,,,,,1970-01-05,17:02
7888,457,FirstContact,Dian,complete,Web,,,,,,,1970-01-05,4:07
7889,996,ReadyInformClient,System,complete,,,,,,,True,1970-01-02,17:15
7890,176,MakeTicket,Dian,complete,,B,7908.0,,,,,1970-01-05,9:26
7891,390,MakeTicket,Dian,complete,,E,671.0,,,,,1970-01-05,9:36
7892,140,MakeTicket,Monica,start,,,,,,,,1970-01-04,3:06
7893,585,RepairReady,System,complete,,,,,,,True,1970-01-05,20:50
7894,742,ImmediateRepair,Anne,start,,,,,,,,1970-01-08,23:38
7895,733,MakeTicket,Monica,complete,,P,9793.0,,,,,1970-01-06,7:36
7896,427,ImmediateRepair,Jacky,start,,,,,,,,1970-01-02,14:23
7897,116,TicketReady,System,complete,,,,,,,,1970-01-09,16:49
7898,411,ReadyInformClient,System,complete,,,,,,,True,1970-01-01,17:53
7899,274,ImmediateRepair,Anne,start,,,,,,,,1970-01-11,0:12
7900,883,InformClientWrongPlace,Monica,complete,,,,,,,,1970-01-06,0:20
7901,776,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-03,13:43
7902,545,MakeTicket,Dian,start,,,,,,,,1970-01-06,22:24
7903,118,MakeTicket,Dian,complete,,P,6138.0,,,,,1970-01-06,4:50
7904,961,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-09,4:37
7905,87,Survey,Barbara,start,,,,,,,,1970-01-12,8:19
7906,895,TicketReady,System,complete,,,,,,,,1970-01-07,6:37
7907,10,Survey,Jacky,complete,,,,True,120.0,1.0,,1970-01-11,5:09
7908,623,TicketReady,System,complete,,,,,,,,1970-01-14,13:37
7909,73,MakeTicket,Dian,complete,,E,4099.0,,,,,1970-01-07,17:17
7910,848,InternRepair,John,complete,,,,,,,,1970-01-02,7:05
7911,547,FirstContact,Dian,complete,Phone,,,,,,,1970-01-01,17:55
7912,561,Survey,Jacky,start,,,,,,,,1970-01-06,20:00
7913,34,InformClientSurvey,System,complete,,,,,,,,1970-01-04,6:10
7914,575,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-11,8:02
7915,461,MakeTicket,Dian,complete,,E,5611.0,,,,,1970-01-01,13:39
7916,887,RepairReady,System,complete,,,,,,,True,1970-01-10,18:04
7917,364,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-05,0:56
7918,17,MakeTicket,Dian,start,,,,,,,,1970-01-03,22:25
7919,336,FirstContact,Dian,complete,Web,,,,,,,1970-01-02,14:47
7920,963,MakeTicket,Monica,complete,,B,7010.0,,,,,1970-01-07,11:27
7921,559,FirstContact,Monica,complete,Personal,,,,,,,1970-01-06,1:15
7922,482,MakeTicket,Dian,start,,,,,,,,1970-01-04,18:10
7923,54,InternRepair,Edd,start,,,,,,,,1970-01-02,11:55
7924,114,ArrangeSurvey,Dian,start,,,,,,,,1970-01-07,7:08
7925,964,MakeTicket,Dian,start,,,,,,,,1970-01-07,21:40
7926,415,RepairReady,System,complete,,,,,,,True,1970-01-12,12:37
7927,701,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-03,22:03
7928,379,MakeTicket,Dian,start,,,,,,,,1970-01-01,19:16
7929,914,InformClientSurvey,System,complete,,,,,,,,1970-01-05,3:37
7930,313,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-02,12:13
7931,768,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-03,14:50
7932,765,InternRepair,Cindy,complete,,,,,,,,1970-01-14,13:05
7933,98,InformClientSurvey,System,complete,,,,,,,,1970-01-08,5:40
7934,575,InformClientSurvey,System,complete,,,,,,,,1970-01-05,12:57
7935,135,ReadyInformClient,System,complete,,,,,,,True,1970-01-07,21:07
7936,276,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-03,19:57
7937,687,Survey,Eric,complete,,,,True,160.0,3.0,,1970-01-03,8:27
7938,961,TicketReady,System,complete,,,,,,,,1970-01-09,4:49
7939,730,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-12,20:59
7940,827,TicketReady,System,complete,,,,,,,,1970-01-04,19:04
7941,661,Survey,Jacky,complete,,,,True,120.0,1.0,,1970-01-11,13:46
7942,340,Survey,Cindy,complete,,,,True,220.0,2.0,,1970-01-12,7:22
7943,380,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-07,6:25
7944,687,MakeTicket,Monica,start,,,,,,,,1970-01-03,8:03
7945,672,ImmediateRepair,Barbara,start,,,,,,,,1970-01-03,1:57
7946,96,MakeTicket,Dian,complete,,B,8253.0,,,,,1970-01-04,6:59
7947,862,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-07,6:03
7948,437,ReadyInformClient,System,complete,,,,,,,True,1970-01-12,6:08
7949,307,ArrangeSurvey,Dian,start,,,,,,,,1970-01-02,13:53
7950,270,ReadyInformClient,System,complete,,,,,,,True,1970-01-12,22:50
7951,816,ArrangeSurvey,Dian,start,,,,,,,,1970-01-08,3:31
7952,309,ImmediateRepair,Jacky,complete,,,,,,,,1970-01-09,8:04
7953,907,ReadyInformClient,System,complete,,,,,,,True,1970-01-05,6:31
7954,550,FirstContact,Dian,complete,Web,,,,,,,1970-01-04,21:09
7955,626,TicketReady,System,complete,,,,,,,,1970-01-03,22:33
7956,282,Survey,Jacky,start,,,,,,,,1970-01-11,0:08
7957,839,MakeTicket,Monica,complete,,B,9119.0,,,,,1970-01-02,11:59
7958,203,MakeTicket,Monica,complete,,E,5223.0,,,,,1970-01-05,4:21
7959,605,TicketReady,System,complete,,,,,,,,1970-01-02,1:23
7960,985,Survey,John,complete,,,,True,240.0,1.0,,1970-01-08,17:28
7961,420,Survey,Cindy,complete,,,,True,240.0,1.0,,1970-01-03,20:59
7962,699,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-04,16:23
7963,453,InformClientWrongPlace,Dian,complete,,,,,,,,1970-01-05,23:55
7964,952,Survey,Lex,complete,,,,False,480.0,4.0,,1970-01-02,11:37
7965,322,ImmediateRepair,Anne,start,,,,,,,,1970-01-11,17:10
7966,468,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-02,11:26
7967,555,FirstContact,Monica,complete,Phone,,,,,,,1970-01-05,10:33
7968,30,ReadyInformClient,System,complete,,,,,,,True,1970-01-08,6:28
7969,595,ReadyInformClient,System,complete,,,,,,,True,1970-01-13,19:42
7970,543,ExternRepair,DoIt,start,,,,,,,,1970-01-05,2:23
7971,903,ArrangeSurvey,Dian,start,,,,,,,,1970-01-05,22:29
7972,849,InternRepair,Eric,complete,,,,,,,,1970-01-07,3:15
7973,602,MakeTicket,Dian,complete,,B,6748.0,,,,,1970-01-07,13:08
7974,838,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-05,8:07
7975,238,FirstContact,Monica,complete,Personal,,,,,,,1970-01-05,7:02
7976,545,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-07,5:59
7977,360,FirstContact,Monica,complete,Web,,,,,,,1970-01-07,12:54
7978,548,InformClientSurvey,System,complete,,,,,,,,1970-01-04,8:22
7979,656,ReadyInformClient,System,complete,,,,,,,True,1970-01-09,2:46
7980,785,MakeTicket,Monica,start,,,,,,,,1970-01-07,7:20
7981,195,Survey,Anne,start,,,,,,,,1970-01-10,8:34
7982,652,ImmediateRepair,Anne,start,,,,,,,,1970-01-04,0:27
7983,277,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-08,12:10
7984,457,Survey,Edd,complete,,,,True,240.0,1.0,,1970-01-12,21:30
7985,555,MakeTicket,Monica,start,,,,,,,,1970-01-05,10:33
7986,614,Survey,Barbara,complete,,,,False,360.0,4.0,,1970-01-13,9:09
7987,965,TicketReady,System,complete,,,,,,,,1970-01-13,18:49
7988,287,RepairReady,System,complete,,,,,,,True,1970-01-04,11:38
7989,256,MakeTicket,Monica,start,,,,,,,,1970-01-07,15:59
7990,348,MakeTicket,Monica,complete,,P,6637.0,,,,,1970-01-05,9:02
7991,74,ArrangeSurvey,Monica,start,,,,,,,,1970-01-03,5:59
7992,670,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-05,0:49
7993,479,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-01,23:31
7994,785,MakeTicket,Monica,complete,,E,8762.0,,,,,1970-01-07,7:25
7995,486,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-07,14:50
7996,841,ArrangeSurvey,Monica,start,,,,,,,,1970-01-06,10:53
7997,538,TicketReady,System,complete,,,,,,,,1970-01-04,17:14
7998,664,ReadyInformClient,System,complete,,,,,,,True,1970-01-04,22:59
7999,668,InformClientSurvey,System,complete,,,,,,,,1970-01-02,11:12
8000,653,InformClientSurvey,System,complete,,,,,,,,1970-01-01,15:07
8001,530,Survey,John,start,,,,,,,,1970-01-13,11:01
8002,326,InternRepair,Paul,complete,,,,,,,,1970-01-17,23:01
8003,874,MakeTicket,Dian,complete,,E,6791.0,,,,,1970-01-07,22:54
8004,212,FirstContact,Monica,complete,Letter,,,,,,,1970-01-03,22:06
8005,103,Survey,Jacky,complete,,,,False,360.0,4.0,,1970-01-05,12:50
8006,276,ImmediateRepair,Jacky,complete,,,,,,,,1970-01-04,5:40
8007,508,Survey,John,complete,,,,True,240.0,1.0,,1970-01-03,23:25
8008,2,MakeTicket,Dian,start,,,,,,,,1970-01-08,5:17
8009,214,ImmediateRepair,Barbara,start,,,,,,,,1970-01-04,18:38
8010,869,ArrangeSurvey,Monica,start,,,,,,,,1970-01-04,12:07
8011,801,ArrangeSurvey,Monica,start,,,,,,,,1970-01-05,4:34
8012,570,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-02,5:08
8013,781,InternRepair,Edd,complete,,,,,,,,1970-01-02,2:55
8014,8,FirstContact,Monica,complete,Personal,,,,,,,1970-01-07,5:49
8015,323,ReadyInformClient,System,complete,,,,,,,True,1970-01-06,6:23
8016,518,FirstContact,Dian,complete,Phone,,,,,,,1970-01-07,21:29
8017,52,ReadyInformClient,System,complete,,,,,,,True,1970-01-02,8:11
8018,341,RepairReady,System,complete,,,,,,,True,1970-01-05,5:12
8019,545,ImmediateRepair,Anne,start,,,,,,,,1970-01-14,5:16
8020,486,MakeTicket,Dian,complete,,P,6883.0,,,,,1970-01-04,11:45
8021,795,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-02,0:05
8022,659,FirstContact,Dian,complete,Phone,,,,,,,1970-01-07,3:41
8023,950,InternRepair,Edd,complete,,,,,,,,1970-01-15,19:13
8024,878,RepairReady,System,complete,,,,,,,True,1970-01-04,8:03
8025,924,ReadyInformClient,System,complete,,,,,,,True,1970-01-12,8:07
8026,164,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-08,0:09
8027,245,MakeTicket,Dian,start,,,,,,,,1970-01-02,14:37
8028,990,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-03,4:12
8029,436,InternRepair,Ben,complete,,,,,,,,1970-01-08,6:25
8030,866,MakeTicket,Dian,complete,,B,830.0,,,,,1970-01-05,9:52
8031,947,ArrangeSurvey,Monica,start,,,,,,,,1970-01-05,5:28
8032,75,RepairReady,System,complete,,,,,,,True,1970-01-11,6:12
8033,850,FirstContact,Dian,complete,Web,,,,,,,1970-01-01,19:33
8034,848,InformClientSurvey,System,complete,,,,,,,,1970-01-01,16:34
8035,814,InternRepair,John,complete,,,,,,,,1970-01-04,14:42
8036,253,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-02,19:17
8037,781,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-02,3:41
8038,607,ReadyInformClient,System,complete,,,,,,,True,1970-01-08,2:43
8039,651,RepairReady,System,complete,,,,,,,True,1970-01-09,19:27
8040,154,ArrangeSurvey,Dian,start,,,,,,,,1970-01-05,19:29
8041,732,MakeTicket,Monica,complete,,B,7849.0,,,,,1970-01-08,1:22
8042,464,RepairReady,System,complete,,,,,,,True,1970-01-08,12:54
8043,636,Survey,Jacky,start,,,,,,,,1970-01-02,18:11
8044,183,InternRepair,Paul,complete,,,,,,,,1970-01-07,3:06
8045,239,ArrangeSurvey,Dian,start,,,,,,,,1970-01-03,16:39
8046,393,Survey,Lex,start,,,,,,,,1970-01-04,11:34
8047,928,ArrangeSurvey,Monica,start,,,,,,,,1970-01-03,22:22
8048,376,ReadyInformClient,System,complete,,,,,,,True,1970-01-02,0:31
8049,192,FirstContact,Monica,complete,Phone,,,,,,,1970-01-03,17:07
8050,904,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-07,14:36
8051,119,MakeTicket,Monica,complete,,E,5818.0,,,,,1970-01-06,7:19
8052,694,MakeTicket,Monica,start,,,,,,,,1970-01-01,18:32
8053,995,Survey,Paul,start,,,,,,,,1970-01-13,11:36
8054,466,RepairReady,System,complete,,,,,,,True,1970-01-08,21:51
8055,211,ReadyInformClient,System,complete,,,,,,,True,1970-01-04,3:50
8056,520,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-08,1:56
8057,135,Survey,John,start,,,,,,,,1970-01-05,20:37
8058,52,InternRepair,Cindy,complete,,,,,,,,1970-01-02,6:43
8059,629,Survey,Ben,start,,,,,,,,1970-01-02,9:56
8060,668,ReadyInformClient,System,complete,,,,,,,True,1970-01-03,14:18
8061,768,ReadyInformClient,System,complete,,,,,,,True,1970-01-03,16:30
8062,347,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-07,15:15
8063,457,Survey,Edd,start,,,,,,,,1970-01-12,21:00
8064,68,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-07,22:41
8065,320,RepairReady,System,complete,,,,,,,True,1970-01-05,12:29
8066,599,Survey,Paul,start,,,,,,,,1970-01-11,22:38
8067,547,InternRepair,Cindy,start,,,,,,,,1970-01-03,12:08
8068,559,InformClientWrongPlace,Monica,complete,,,,,,,,1970-01-06,1:15
8069,752,TicketReady,System,complete,,,,,,,,1970-01-08,17:22
8070,671,InformClientSurvey,System,complete,,,,,,,,1970-01-03,13:26
8071,887,MakeTicket,Monica,start,,,,,,,,1970-01-06,11:32
8072,78,MakeTicket,Dian,start,,,,,,,,1970-01-06,8:28
8073,513,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-02,8:59
8074,926,InformClientSurvey,System,complete,,,,,,,,1970-01-06,14:41
8075,374,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-15,3:16
8076,694,ArrangeSurvey,Monica,start,,,,,,,,1970-01-01,18:34
8077,108,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-03,3:34
8078,129,MakeTicket,Dian,start,,,,,,,,1970-01-05,23:15
8079,235,ReadyInformClient,System,complete,,,,,,,True,1970-01-14,15:00
8080,358,FirstContact,Monica,complete,Letter,,,,,,,1970-01-05,23:09
8081,979,TicketReady,System,complete,,,,,,,,1970-01-14,2:23
8082,786,Survey,Nick,complete,,,,True,60.0,1.0,,1970-01-03,16:57
8083,377,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-01,21:44
8084,597,RepairReady,System,complete,,,,,,,True,1970-01-07,11:16
8085,50,MakeTicket,Dian,complete,,P,8989.0,,,,,1970-01-05,1:53
8086,790,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-03,11:25
8087,114,MakeTicket,Dian,complete,,P,407.0,,,,,1970-01-07,7:08
8088,958,ArrangeSurvey,Dian,start,,,,,,,,1970-01-02,9:48
8089,540,InternRepair,Cindy,complete,,,,,,,,1970-01-01,22:10
8090,617,MakeTicket,Dian,start,,,,,,,,1970-01-03,10:40
8091,512,InformClientSurvey,System,complete,,,,,,,,1970-01-07,7:10
8092,990,InformClientSurvey,System,complete,,,,,,,,1970-01-03,4:12
8093,520,ArrangeSurvey,Dian,start,,,,,,,,1970-01-08,1:54
8094,89,ImmediateRepair,Anne,start,,,,,,,,1970-01-03,15:21
8095,893,FirstContact,Monica,complete,Web,,,,,,,1970-01-05,6:41
8096,104,MakeTicket,Dian,start,,,,,,,,1970-01-04,3:14
8097,342,ImmediateRepair,Anne,start,,,,,,,,1970-01-05,7:49
8098,454,InternRepair,John,start,,,,,,,,1970-01-02,19:23
8099,641,TicketReady,System,complete,,,,,,,,1970-01-06,17:39
8100,319,ArrangeSurvey,Monica,start,,,,,,,,1970-01-06,9:05
8101,550,RepairReady,System,complete,,,,,,,True,1970-01-18,7:33
8102,727,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-04,0:30
8103,950,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-06,8:47
8104,325,InternRepair,Cindy,start,,,,,,,,1970-01-06,15:36
8105,695,InformClientSurvey,System,complete,,,,,,,,1970-01-04,11:13
8106,925,TicketReady,System,complete,,,,,,,,1970-01-08,2:16
8107,523,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-03,19:05
8108,948,MakeTicket,Monica,complete,,E,135.0,,,,,1970-01-07,10:22
8109,602,ReadyInformClient,System,complete,,,,,,,True,1970-01-08,13:24
8110,970,MakeTicket,Monica,start,,,,,,,,1970-01-02,14:06
8111,452,MakeTicket,Monica,complete,,P,5005.0,,,,,1970-01-01,15:36
8112,51,TicketReady,System,complete,,,,,,,,1970-01-11,22:17
8113,984,ReadyInformClient,System,complete,,,,,,,True,1970-01-10,23:11
8114,506,ArrangeSurvey,Monica,start,,,,,,,,1970-01-04,19:27
8115,781,ArrangeSurvey,Dian,start,,,,,,,,1970-01-01,15:34
8116,864,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-07,5:20
8117,874,Survey,Edd,start,,,,,,,,1970-01-11,12:50
8118,366,MakeTicket,Monica,complete,,E,820.0,,,,,1970-01-06,0:17
8119,211,InformClientSurvey,System,complete,,,,,,,,1970-01-02,14:22
8120,158,MakeTicket,Monica,complete,,E,884.0,,,,,1970-01-05,18:42
8121,992,TicketReady,System,complete,,,,,,,,1970-01-03,22:11
8122,24,Survey,Cindy,start,,,,,,,,1970-01-12,11:42
8123,483,Survey,Anne,start,,,,,,,,1970-01-08,18:47
8124,654,MakeTicket,Dian,complete,,P,7416.0,,,,,1970-01-06,11:38
8125,637,TicketReady,System,complete,,,,,,,,1970-01-03,3:48
8126,550,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-18,10:29
8127,179,InternRepair,Cindy,complete,,,,,,,,1970-01-16,6:16
8128,463,RepairReady,System,complete,,,,,,,True,1970-01-02,22:16
8129,867,ReadyInformClient,System,complete,,,,,,,True,1970-01-11,1:56
8130,859,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-05,20:59
8131,434,Survey,John,start,,,,,,,,1970-01-12,0:31
8132,270,Survey,Jacky,start,,,,,,,,1970-01-12,12:56
8133,954,InternRepair,Paul,start,,,,,,,,1970-01-13,21:19
8134,952,MakeTicket,Dian,start,,,,,,,,1970-01-02,10:50
8135,362,Survey,Barbara,complete,,,,True,120.0,1.0,,1970-01-09,8:55
8136,964,InformClientSurvey,System,complete,,,,,,,,1970-01-07,21:46
8137,735,RepairReady,System,complete,,,,,,,True,1970-01-06,15:36
8138,564,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-10,11:26
8139,837,Survey,John,start,,,,,,,,1970-01-02,9:18
8140,391,Survey,Edd,start,,,,,,,,1970-01-07,10:26
8141,993,Survey,John,start,,,,,,,,1970-01-09,10:06
8142,980,RepairReady,System,complete,,,,,,,True,1970-01-12,1:32
8143,450,InformClientSurvey,System,complete,,,,,,,,1970-01-03,9:21
8145,624,InternRepair,John,complete,,,,,,,,1970-01-02,1:23
8146,487,TicketReady,System,complete,,,,,,,,1970-01-05,11:46
8147,549,InformClientSurvey,System,complete,,,,,,,,1970-01-04,17:56
8148,970,ReadyInformClient,System,complete,,,,,,,True,1970-01-06,11:42
8149,238,InformClientSurvey,System,complete,,,,,,,,1970-01-05,7:10
8150,161,FirstContact,Monica,complete,Phone,,,,,,,1970-01-01,15:21
8151,861,TicketReady,System,complete,,,,,,,,1970-01-02,3:59
8152,814,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-04,22:34
8153,73,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-07,17:22
8154,1000,ArrangeSurvey,Monica,start,,,,,,,,1970-01-07,20:21
8155,537,InternRepair,Eric,complete,,,,,,,,1970-01-08,7:51
8156,87,ReadyInformClient,System,complete,,,,,,,True,1970-01-12,13:30
8157,792,ArrangeSurvey,Monica,start,,,,,,,,1970-01-04,21:27
8158,630,RepairReady,System,complete,,,,,,,True,1970-01-04,5:01
8159,401,ImmediateRepair,Anne,complete,,,,,,,,1970-01-12,12:52
8160,983,InternRepair,Nick,complete,,,,,,,,1970-01-05,8:32
8161,613,FirstContact,Dian,complete,Personal,,,,,,,1970-01-02,18:50
8162,812,Survey,Ben,complete,,,,True,60.0,1.0,,1970-01-04,7:01
8163,429,ReadyInformClient,System,complete,,,,,,,True,1970-01-17,15:07
8164,744,ArrangeSurvey,Monica,start,,,,,,,,1970-01-07,14:17
8165,950,InformClientSurvey,System,complete,,,,,,,,1970-01-06,8:47
8166,975,InternRepair,John,complete,,,,,,,,1970-01-13,1:29
8167,550,InternRepair,Edd,complete,,,,,,,,1970-01-18,7:33
8168,492,TicketReady,System,complete,,,,,,,,1970-01-09,22:43
8169,994,Survey,Edd,complete,,,,True,240.0,1.0,,1970-01-15,7:08
8170,56,Survey,Cindy,start,,,,,,,,1970-01-08,22:36
8171,484,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-04,14:50
8172,644,FirstContact,Monica,complete,Personal,,,,,,,1970-01-05,4:38
8173,634,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-02,16:09
8174,572,ExternRepair,FixIt,start,,,,,,,,1970-01-13,3:17
8175,534,Survey,Barbara,start,,,,,,,,1970-01-04,10:07
8176,227,InformClientSurvey,System,complete,,,,,,,,1970-01-05,4:57
8177,92,InformClientSurvey,System,complete,,,,,,,,1970-01-01,13:39
8178,55,MakeTicket,Dian,complete,,B,6197.0,,,,,1970-01-04,7:27
8179,589,Survey,Anne,start,,,,,,,,1970-01-09,10:30
8180,765,ReadyInformClient,System,complete,,,,,,,True,1970-01-16,11:58
8181,32,TicketReady,System,complete,,,,,,,,1970-01-15,1:24
8182,752,ImmediateRepair,Barbara,complete,,,,,,,,1970-01-08,9:45
8183,175,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-08,9:54
8184,928,Survey,Anne,complete,,,,True,120.0,1.0,,1970-01-14,9:17
8185,439,InternRepair,Ben,complete,,,,,,,,1970-01-04,6:33
8186,369,TicketReady,System,complete,,,,,,,,1970-01-05,8:20
8187,948,InformClientSurvey,System,complete,,,,,,,,1970-01-07,10:25
8188,349,MakeTicket,Dian,start,,,,,,,,1970-01-07,6:34
8189,231,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-07,11:03
8190,934,InformClientSurvey,System,complete,,,,,,,,1970-01-01,11:25
8191,346,ArrangeSurvey,Dian,start,,,,,,,,1970-01-06,7:19
8192,194,ArrangeSurvey,Dian,start,,,,,,,,1970-01-07,3:03
8193,175,ExternRepair,DoIt,start,,,,,,,,1970-01-11,8:00
8194,37,Survey,Edd,complete,,,,True,240.0,1.0,,1970-01-07,19:56
8195,284,FirstContact,Monica,complete,Web,,,,,,,1970-01-06,5:16
8196,592,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-05,20:06
8197,504,RepairReady,System,complete,,,,,,,True,1970-01-08,3:38
8198,595,Survey,Jacky,start,,,,,,,,1970-01-13,15:37
8199,946,MakeTicket,Monica,start,,,,,,,,1970-01-05,11:32
8200,419,Survey,Anne,complete,,,,True,120.0,1.0,,1970-01-08,0:56
8201,846,ArrangeSurvey,Dian,start,,,,,,,,1970-01-02,11:49
8202,478,ReadyInformClient,System,complete,,,,,,,True,1970-01-12,15:00
8203,959,TicketReady,System,complete,,,,,,,,1905-05-23,0:00
8204,694,ImmediateRepair,Barbara,start,,,,,,,,1970-01-02,0:30
8205,150,Survey,John,start,,,,,,,,1970-01-08,5:57
8206,316,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-01,23:09
8207,834,FirstContact,Dian,complete,Phone,,,,,,,1970-01-05,1:27
8208,92,MakeTicket,Monica,complete,,P,6064.0,,,,,1970-01-01,13:37
8209,421,Survey,Anne,complete,,,,True,120.0,1.0,,1970-01-02,8:26
8210,529,TicketReady,System,complete,,,,,,,,1970-01-08,19:21
