caseID,taskID,originator,eventtype,contact,RepairType,objectKey,RepairInternally,EstimatedRepairTime,RepairCode,RepairOK,date,time
521,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-19,17:40
591,ArrangeSurvey,Dian,start,,,,,,,,1970-01-07,18:05
662,ImmediateRepair,Jacky,complete,,,,,,,,1970-01-02,3:16
31,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-04,0:30
527,MakeTicket,Monica,start,,,,,,,,1970-01-01,18:59
575,MakeTicket,Monica,start,,,,,,,,1970-01-05,12:48
344,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-09,14:38
417,InternRepair,Barbara,complete,,,,,,,,1970-01-05,1:14
440,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-08,10:39
333,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-13,8:45
595,InformClientSurvey,System,complete,,,,,,,,1970-01-06,10:58
593,FirstContact,Dian,complete,Phone,,,,,,,1970-01-04,19:56
212,Survey,John,complete,,,,TRUE,240,1,,1970-01-16,23:57
896,TicketReady,System,complete,,,,,,,,1970-01-17,1:47
157,InternRepair,John,start,,,,,,,,1970-01-04,14:42
123,FirstContact,Monica,complete,Web,,,,,,,1970-01-04,16:25
798,MakeTicket,Dian,start,,,,,,,,1970-01-05,19:32
661,TicketReady,System,complete,,,,,,,,1970-01-12,0:37
126,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-09,9:27
788,InformClientSurvey,System,complete,,,,,,,,1970-01-04,7:36
681,ArrangeSurvey,Monica,start,,,,,,,,1970-01-07,14:56
355,FirstContact,Dian,complete,Letter,,,,,,,1970-01-01,22:08
135,ArrangeSurvey,Monica,start,,,,,,,,1970-01-05,6:25
703,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-03,15:39
793,ArrangeSurvey,Dian,start,,,,,,,,1970-01-06,16:46
257,InformClientSurvey,System,complete,,,,,,,,1970-01-02,18:10
930,ImmediateRepair,Anne,complete,,,,,,,,1970-01-01,16:45
9,ArrangeSurvey,Dian,start,,,,,,,,1970-01-03,19:13
343,MakeTicket,Monica,complete,,E,7062,,,,,1970-01-02,17:53
582,InformClientSurvey,System,complete,,,,,,,,1970-01-06,10:25
219,InternRepair,Edd,complete,,,,,,,,1970-01-06,11:03
139,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-06,7:42
501,FirstContact,Monica,complete,Personal,,,,,,,1970-01-06,17:10
172,ArrangeSurvey,Monica,start,,,,,,,,1970-01-02,4:47
619,InternRepair,Edd,start,,,,,,,,1970-01-10,6:32
678,InformClientSurvey,System,complete,,,,,,,,1970-01-01,21:29
984,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-08,2:30
640,MakeTicket,Monica,complete,,P,6371,,,,,1970-01-02,0:30
664,TicketReady,System,complete,,,,,,,,1970-01-04,22:59
761,ArrangeSurvey,Monica,start,,,,,,,,1970-01-05,16:22
668,Survey,Paul,complete,,,,TRUE,240,1,,1970-01-03,3:13
788,InternRepair,Barbara,complete,,,,,,,,1970-01-08,6:49
556,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-01,18:39
594,InternRepair,Cindy,complete,,,,,,,,1970-01-05,1:21
118,FirstContact,Dian,complete,Phone,,,,,,,1970-01-06,4:42
722,InternRepair,John,complete,,,,,,,,1970-01-08,11:53
449,TicketReady,System,complete,,,,,,,,1970-01-04,1:30
134,ArrangeSurvey,Monica,start,,,,,,,,1970-01-03,1:38
315,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-11,10:36
243,InformClientSurvey,System,complete,,,,,,,,1970-01-06,5:11
987,FirstContact,Monica,complete,Web,,,,,,,1970-01-02,18:54
682,FirstContact,Dian,complete,Web,,,,,,,1970-01-07,5:37
281,InformClientWrongPlace,Dian,complete,,,,,,,,1970-01-03,2:54
112,ImmediateRepair,Anne,complete,,,,,,,,1970-01-11,22:27
647,MakeTicket,Monica,start,,,,,,,,1970-01-02,19:21
598,InformClientSurvey,System,complete,,,,,,,,1970-01-07,2:31
254,MakeTicket,Monica,complete,,P,9593,,,,,1970-01-07,22:52
858,ImmediateRepair,Barbara,complete,,,,,,,,1970-01-07,19:42
988,Survey,Edd,complete,,,,TRUE,240,1,,1970-01-04,2:02
619,InternRepair,Edd,start,,,,,,,,1970-01-09,22:56
466,ExternRepair,DoIt,start,,,,,,,,1970-01-08,19:51
642,InternRepair,Cindy,complete,,,,,,,,1970-01-16,10:11
502,ImmediateRepair,Anne,complete,,,,,,,,1970-01-01,12:59
325,FirstContact,Dian,complete,Personal,,,,,,,1970-01-05,5:23
616,TicketReady,System,complete,,,,,,,,1970-01-06,14:31
248,FirstContact,Monica,complete,Web,,,,,,,1970-01-01,20:12
592,FirstContact,Dian,complete,Personal,,,,,,,1970-01-05,20:01
293,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-03,4:15
153,MakeTicket,Dian,start,,,,,,,,1970-01-06,9:02
932,FirstContact,Dian,complete,Letter,,,,,,,1970-01-03,6:08
190,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-11,11:35
203,RepairReady,System,complete,,,,,,,TRUE,1970-01-13,7:08
985,ArrangeSurvey,Dian,start,,,,,,,,1970-01-02,4:54
795,RepairReady,System,complete,,,,,,,TRUE,1970-01-01,17:41
813,FirstContact,Monica,complete,Letter,,,,,,,1970-01-02,19:29
831,ArrangeSurvey,Monica,start,,,,,,,,1970-01-02,21:45
121,MakeTicket,Monica,complete,,P,3272,,,,,1970-01-04,19:05
386,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-05,14:48
958,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-12,17:01
224,MakeTicket,Dian,complete,,E,9942,,,,,1970-01-04,16:45
123,ImmediateRepair,Barbara,start,,,,,,,,1970-01-10,8:24
42,Survey,Barbara,start,,,,,,,,1970-01-01,14:42
39,FirstContact,Dian,complete,Web,,,,,,,1970-01-05,17:57
406,InformClientSurvey,System,complete,,,,,,,,1970-01-06,11:23
597,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-07,17:46
270,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-07,20:01
413,InternRepair,Paul,complete,,,,,,,,1970-01-14,7:08
285,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-08,12:28
294,Survey,John,complete,,,,TRUE,220,2,,1970-01-14,21:49
876,ArrangeSurvey,Monica,start,,,,,,,,1970-01-03,21:44
886,RepairReady,System,complete,,,,,,,TRUE,1970-01-01,23:43
396,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-20,4:48
193,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-05,1:19
935,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-03,5:17
3,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-07,6:26
470,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-13,1:56
436,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-08,2:57
656,MakeTicket,Dian,start,,,,,,,,1970-01-06,9:44
148,RepairReady,System,complete,,,,,,,TRUE,1970-01-05,4:57
66,ArrangeSurvey,Dian,start,,,,,,,,1970-01-07,10:39
426,ArrangeSurvey,Monica,start,,,,,,,,1970-01-07,17:20
624,FirstContact,Monica,complete,Web,,,,,,,1970-01-01,18:19
14,ArrangeSurvey,Monica,,,,,,,,,1970-01-04,0:31
14,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-04,0:33
458,ArrangeSurvey,Dian,start,,,,,,,,1970-01-07,9:11
955,InternRepair,Edd,start,,,,,,,,1970-01-19,21:23
915,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-06,13:01
625,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-04,18:53
821,ArrangeSurvey,Monica,start,,,,,,,,1970-01-07,1:02
652,InformClientSurvey,System,complete,,,,,,,,1970-01-02,17:43
690,Survey,Anne,complete,,,,FALSE,360,4,,1970-01-07,10:33
23,ImmediateRepair,Nick,start,,,,,,,,1970-01-03,11:18
358,InformClientSurvey,System,complete,,,,,,,,1970-01-06,1:05
150,InformClientSurvey,System,complete,,,,,,,,1970-01-04,20:35
414,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-12,23:24
84,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-19,3:07
228,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-01,13:16
542,InternRepair,Barbara,complete,,,,,,,,1970-01-05,14:44
23,Survey,Nick,complete,,,,TRUE,60,1,,1970-01-03,11:18
313,TicketReady,System,complete,,,,,,,,1970-01-03,5:15
904,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-17,16:04
708,InformClientSurvey,System,complete,,,,,,,,1970-01-04,6:28
607,ImmediateRepair,Anne,start,,,,,,,,1970-01-07,22:36
399,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-12,18:28
572,Survey,Barbara,complete,,,,FALSE,360,4,,1970-01-13,3:17
285,RepairReady,System,complete,,,,,,,TRUE,1970-01-08,6:55
14,TicketReady,System,complete,,,,,,,,1970-01-06,20:11
974,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-03,16:56
757,InternRepair,John,complete,,,,,,,,1970-01-09,5:16
77,InternRepair,Eric,complete,,,,,,,,1970-01-06,9:24
125,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-10,1:14
864,InformClientSurvey,System,complete,,,,,,,,1970-01-05,21:57
434,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-16,8:03
333,MakeTicket,Monica,complete,,P,7903,,,,,1970-01-08,0:41
491,ArrangeSurvey,Dian,start,,,,,,,,1970-01-02,2:59
311,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-11,0:02
991,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-07,22:34
787,Survey,Ben,start,,,,,,,,1970-01-03,14:16
47,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-06,5:17
955,TicketReady,System,complete,,,,,,,,1970-01-20,4:43
235,ImmediateRepair,Anne,start,,,,,,,,1970-01-14,11:39
520,Survey,Jacky,start,,,,,,,,1970-01-13,12:46
118,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-07,9:18
814,ArrangeSurvey,Dian,start,,,,,,,,1970-01-03,11:39
714,TicketReady,System,complete,,,,,,,,1970-01-15,5:28
831,MakeTicket,Monica,start,,,,,,,,1970-01-02,21:43
767,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-05,19:34
584,TicketReady,System,complete,,,,,,,,1970-01-11,9:47
481,FirstContact,Dian,complete,Phone,,,,,,,1970-01-04,4:44
824,Survey,Cindy,complete,,,,TRUE,240,1,,1970-01-16,2:58
715,TicketReady,System,complete,,,,,,,,1970-01-07,6:42
753,MakeTicket,Dian,start,,,,,,,,1970-01-03,6:58
957,Survey,Anne,start,,,,,,,,1970-01-10,9:22
357,ArrangeSurvey,Monica,start,,,,,,,,1970-01-06,17:48
853,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-12,22:14
951,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-05,12:01
876,MakeTicket,Monica,start,,,,,,,,1970-01-03,21:42
794,TicketReady,System,complete,,,,,,,,1970-01-16,9:36
227,InternRepair,John,start,,,,,,,,1970-01-10,22:21
720,InformClientSurvey,System,complete,,,,,,,,1970-01-05,2:40
4,ImmediateRepair,Anne,start,,,,,,,,1970-01-04,17:42
865,InternRepair,Paul,complete,,,,,,,,1970-01-06,19:50
245,InternRepair,Paul,complete,,,,,,,,1970-01-04,16:07
936,Survey,Edd,start,,,,,,,,1970-01-04,0:51
389,FirstContact,Dian,complete,Letter,,,,,,,1970-01-04,4:21
224,InternRepair,Cindy,start,,,,,,,,1970-01-07,6:50
539,RepairReady,System,complete,,,,,,,TRUE,1970-01-18,18:19
646,ArrangeSurvey,Monica,start,,,,,,,,1970-01-06,18:07
768,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-03,8:48
18,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-08,6:26
222,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-12,20:33
552,Survey,Ben,start,,,,,,,,1970-01-06,4:29
422,ImmediateRepair,Barbara,complete,,,,,,,,1970-01-13,7:23
815,ArrangeSurvey,Monica,start,,,,,,,,1970-01-04,16:45
180,Survey,Lex,complete,,,,TRUE,60,1,,1970-01-01,21:47
625,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-08,7:52
48,InformClientSurvey,System,complete,,,,,,,,1970-01-08,7:01
983,Survey,Nick,complete,,,,TRUE,240,2,,1970-01-05,4:32
659,RepairReady,System,complete,,,,,,,TRUE,1970-01-13,11:01
662,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-02,0:00
769,FirstContact,Monica,complete,Phone,,,,,,,1970-01-02,1:10
566,RepairReady,System,complete,,,,,,,TRUE,1970-01-08,20:00
47,ArrangeSurvey,Dian,start,,,,,,,,1970-01-06,5:14
66,Survey,Anne,complete,,,,TRUE,120,1,,1970-01-08,11:29
567,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-10,7:55
962,TicketReady,System,complete,,,,,,,,1970-01-07,19:24
496,MakeTicket,Dian,complete,,P,264,,,,,1970-01-03,12:38
700,FirstContact,Monica,complete,Letter,,,,,,,1970-01-06,11:22
335,InformClientSurvey,System,complete,,,,,,,,1970-01-05,5:19
500,MakeTicket,Dian,complete,,E,5430,,,,,1970-01-07,14:17
761,RepairReady,System,complete,,,,,,,TRUE,1970-01-06,11:54
194,FirstContact,Dian,complete,Letter,,,,,,,1970-01-07,3:00
609,ArrangeSurvey,Monica,start,,,,,,,,1970-01-04,2:40
342,ArrangeSurvey,Dian,start,,,,,,,,1970-01-04,19:13
203,TicketReady,System,complete,,,,,,,,1970-01-13,14:59
593,Survey,Ben,start,,,,,,,,1970-01-04,20:06
820,MakeTicket,Dian,start,,,,,,,,1970-01-04,14:11
652,MakeTicket,Dian,complete,,P,8448,,,,,1970-01-02,17:41
606,MakeTicket,Monica,complete,,P,2029,,,,,1970-01-07,19:10
620,FirstContact,Dian,complete,Personal,,,,,,,1970-01-04,5:48
708,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-04,12:27
169,Survey,Anne,complete,,,,TRUE,120,1,,1970-01-04,23:27
838,MakeTicket,Dian,complete,,E,3594,,,,,1970-01-05,8:04
652,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-04,9:29
912,InformClientSurvey,System,complete,,,,,,,,1970-01-06,20:28
556,FirstContact,Monica,complete,Web,,,,,,,1970-01-01,9:18
396,TicketReady,System,complete,,,,,,,,1970-01-20,7:28
15,ArrangeSurvey,Monica,start,,,,,,,,1970-01-05,9:23
469,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-06,12:07
781,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-01,15:38
812,MakeTicket,Dian,start,,,,,,,,1970-01-04,6:28
70,MakeTicket,Dian,start,,,,,,,,1970-01-05,5:16
764,ArrangeSurvey,Monica,start,,,,,,,,1970-01-03,1:12
23,RepairReady,System,complete,,,,,,,TRUE,1970-01-03,12:12
800,FirstContact,Dian,complete,Web,,,,,,,1970-01-02,0:27
536,ImmediateRepair,Jacky,start,,,,,,,,1970-01-04,11:51
481,Survey,Barbara,complete,,,,TRUE,120,1,,1970-01-11,2:04
526,TicketReady,System,complete,,,,,,,,1970-01-09,5:19
482,InternRepair,Cindy,start,,,,,,,,1970-01-17,0:59
25,Survey,Jacky,start,,,,,,,,1970-01-02,20:54
673,RepairReady,System,complete,,,,,,,TRUE,1970-01-12,6:27
530,MakeTicket,Dian,start,,,,,,,,1970-01-07,4:58
206,MakeTicket,Dian,start,,,,,,,,1970-01-07,13:31
657,InformClientSurvey,System,complete,,,,,,,,1970-01-06,21:29
659,Survey,Paul,start,,,,,,,,1970-01-10,2:44
12,InternRepair,Cindy,complete,,,,,,,,1970-01-08,22:10
199,Survey,Ben,start,,,,,,,,1970-01-06,19:06
433,FirstContact,Monica,complete,Web,,,,,,,1970-01-03,14:31
267,MakeTicket,Dian,complete,,E,9387,,,,,1970-01-07,18:16
16,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-12,4:27
253,MakeTicket,Monica,start,,,,,,,,1970-01-02,19:10
306,FirstContact,Dian,complete,Phone,,,,,,,1970-01-02,15:04
722,InternRepair,John,start,,,,,,,,1970-01-08,7:29
512,Survey,Anne,start,,,,,,,,1970-01-10,20:30
696,Survey,Lex,start,,,,,,,,1970-01-03,19:06
191,Survey,Jacky,complete,,,,TRUE,120,1,,1970-01-05,21:34
576,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-03,13:47
934,InternRepair,John,complete,,,,,,,,1970-01-01,16:12
626,MakeTicket,Monica,start,,,,,,,,1970-01-02,18:35
242,ImmediateRepair,Anne,start,,,,,,,,1970-01-04,5:57
290,ImmediateRepair,Jacky,start,,,,,,,,1970-01-04,17:41
419,TicketReady,System,complete,,,,,,,,1970-01-08,9:59
917,MakeTicket,Dian,start,,,,,,,,1970-01-01,23:10
610,MakeTicket,Monica,complete,,E,8615,,,,,1970-01-03,21:01
880,InformClientSurvey,System,complete,,,,,,,,1970-01-04,3:29
788,MakeTicket,Monica,start,,,,,,,,1970-01-04,7:26
801,Survey,Paul,complete,,,,TRUE,240,1,,1970-01-12,16:29
500,ArrangeSurvey,Dian,start,,,,,,,,1970-01-07,14:17
974,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-02,22:36
479,FirstContact,Dian,complete,Phone,,,,,,,1970-01-01,23:20
497,MakeTicket,Monica,complete,,E,2370,,,,,1970-01-02,13:19
396,InternRepair,Cindy,start,,,,,,,,1970-01-19,21:43
26,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-07,6:59
425,Survey,Edd,start,,,,,,,,1970-01-02,6:31
481,MakeTicket,Dian,start,,,,,,,,1970-01-04,4:44
221,TicketReady,System,complete,,,,,,,,1970-01-02,8:43
483,FirstContact,Dian,complete,Web,,,,,,,1970-01-02,4:58
903,MakeTicket,Dian,start,,,,,,,,1970-01-05,22:21
204,InternRepair,Paul,start,,,,,,,,1970-01-16,1:47
21,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-03,10:48
379,RepairReady,System,complete,,,,,,,TRUE,1970-01-02,6:13
382,InformClientSurvey,System,complete,,,,,,,,1970-01-02,10:20
362,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-09,18:12
656,ArrangeSurvey,Dian,start,,,,,,,,1970-01-06,9:48
875,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-13,9:34
754,Survey,Ben,complete,,,,TRUE,240,2,,1970-01-08,1:10
490,InformClientSurvey,System,complete,,,,,,,,1970-01-02,6:02
981,Survey,Anne,start,,,,,,,,1970-01-02,9:21
440,ImmediateRepair,Jacky,start,,,,,,,,1970-01-08,5:11
178,FirstContact,Monica,complete,Web,,,,,,,1970-01-01,18:24
122,FirstContact,Monica,complete,Phone,,,,,,,1970-01-07,21:53
595,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-13,23:06
585,Survey,Barbara,start,,,,,,,,1970-01-05,17:52
245,,Dian,complete,Web,,,,,,,1970-01-02,14:37
654,Survey,Anne,complete,,,,TRUE,120,1,,1970-01-06,19:27
140,Survey,Anne,complete,,,,TRUE,120,1,,1970-01-14,2:53
425,InternRepair,Cindy,complete,,,,,,,,1970-01-02,16:06
767,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-09,16:17
951,InformClientSurvey,System,complete,,,,,,,,1970-01-05,3:47
620,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-04,6:00
509,ImmediateRepair,Barbara,start,,,,,,,,1970-01-10,2:49
717,RepairReady,System,complete,,,,,,,TRUE,1970-01-16,9:48
629,Survey,Ben,complete,,,,TRUE,240,2,,1970-01-02,10:37
445,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-03,18:54
80,FirstContact,Dian,complete,Web,,,,,,,1970-01-04,23:26
562,ArrangeSurvey,Monica,start,,,,,,,,1970-01-08,3:55
510,Survey,Paul,start,,,,,,,,1970-01-02,12:29
204,RepairReady,System,complete,,,,,,,TRUE,1970-01-16,6:11
860,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-05,19:56
253,Survey,Cindy,complete,,,,TRUE,240,1,,1970-01-03,16:11
239,InformClientSurvey,System,complete,,,,,,,,1970-01-03,16:41
520,RepairReady,System,complete,,,,,,,TRUE,1970-01-13,15:37
349,MakeTicket,Dian,complete,,E,6240,,,,,1970-01-07,6:38
542,ImmediateRepair,Jacky,start,,,,,,,,1970-01-05,9:58
393,Survey,Lex,complete,,,,TRUE,240,2,,1970-01-04,11:52
540,MakeTicket,Monica,complete,,E,6236,,,,,1970-01-01,11:07
719,FirstContact,Monica,complete,Letter,,,,,,,1970-01-01,23:29
646,FirstContact,Monica,complete,Web,,,,,,,1970-01-06,18:05
684,Survey,Paul,start,,,,,,,,1970-01-17,2:24
982,MakeTicket,Monica,complete,,E,6604,,,,,1970-01-08,0:24
963,MakeTicket,Monica,start,,,,,,,,1970-01-07,11:21
352,InformClientSurvey,System,complete,,,,,,,,1970-01-01,9:59
111,InternRepair,Paul,start,,,,,,,,1970-01-20,1:19
695,MakeTicket,Dian,complete,,B,1892,,,,,1970-01-04,11:08
703,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-05,0:58
363,Survey,Cindy,start,,,,,,,,1970-01-06,9:52
778,InternRepair,John,start,,,,,,,,1970-01-18,2:52
49,Survey,Anne,complete,,,,TRUE,120,1,,1970-01-12,7:47
489,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-13,18:53
682,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-08,6:53
138,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-10,0:14
999,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-07,16:25
558,Survey,Paul,complete,,,,TRUE,240,1,,1970-01-03,2:33
495,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-06,4:52
665,MakeTicket,Dian,start,,,,,,,,1970-01-06,10:59
149,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-04,12:30
56,ExternRepair,DoIt,start,,,,,,,,1970-01-10,2:44
338,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-04,6:37
66,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-07,10:43
868,Survey,Edd,complete,,,,TRUE,220,2,,1970-01-16,10:14
634,Survey,Barbara,complete,,,,TRUE,240,2,,1970-01-02,6:08
29,FirstContact,Dian,complete,Letter,,,,,,,1970-01-05,17:02
84,InternRepair,Paul,complete,,,,,,,,1970-01-08,16:51
590,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-13,7:48
867,ArrangeSurvey,Dian,start,,,,,,,,1970-01-06,11:19
379,ImmediateRepair,Jacky,start,,,,,,,,1970-01-02,4:13
289,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-10,1:24
129,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-11,23:00
378,FirstContact,Monica,complete,Letter,,,,,,,1970-01-07,4:04
854,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-04,18:57
321,MakeTicket,Dian,start,,,,,,,,1970-01-08,2:15
785,ArrangeSurvey,Monica,start,,,,,,,,1970-01-07,7:25
872,FirstContact,Dian,complete,Letter,,,,,,,1970-01-03,7:33
369,Survey,Nick,complete,,,,TRUE,160,3,,1970-01-04,21:56
527,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-02,1:00
278,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-13,11:13
946,Survey,Anne,complete,,,,FALSE,360,4,,1970-01-07,22:06
329,ArrangeSurvey,Dian,complete,,,,,,,,1970-01-05,12:55
828,ImmediateRepair,Barbara,complete,,,,,,,,1970-01-10,1:50
200,ImmediateRepair,Jacky,complete,,,,,,,,1970-01-10,13:17
112,MakeTicket,Dian,complete,,P,9305,,,,,1970-01-07,23:49
642,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-16,14:36
970,TicketReady,System,complete,,,,,,,,1970-01-06,16:34
370,RepairReady,System,complete,,,,,,,TRUE,1970-01-10,14:10
231,InformClientSurvey,System,complete,,,,,,,,1970-01-05,3:11
851,MakeTicket,Monica,complete,,B,9686,,,,,1970-01-07,16:36
185,Survey,Cindy,start,,,,,,,,1970-01-09,22:01
748,MakeTicket,Dian,start,,,,,,,,1970-01-08,7:08
478,Survey,Barbara,complete,,,,TRUE,120,3,,1970-01-12,11:26
57,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-06,6:16
185,ArrangeSurvey,Monica,start,,,,,,,,1970-01-05,21:45
382,MakeTicket,Dian,complete,,P,9432,,,,,1970-01-02,10:17
700,ArrangeSurvey,Monica,start,,,,,,,,1970-01-06,11:27
276,ReadyInformClient,System,complete,,,,,,,TRUE,1970-01-04,12:05
805,TicketReady,System,complete,,,,,,,,1970-01-09,17:30
940,InformClientSurvey,System,complete,,,,,,,,1970-01-06,16:18
224,Survey,Edd,start,,,,,,,,1970-01-06,11:03
259,MakeTicket,Monica,start,,,,,,,,1970-01-03,13:06
456,InternRepair,Anne,start,,,,,,,,1970-01-08,2:56
622,FirstContact,Monica,complete,Web,,,,,,,1970-01-07,15:09
445,InformClientSurvey,System,complete,,,,,,,,1970-01-03,18:54
997,InformClientSurvey,System,complete,,,,,,,,1970-01-06,21:04
413,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-07,23:51
24,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-15,22:47
76,InformClientSurvey,System,complete,,,,,,,,1970-01-04,20:14
610,SendTicketToFinAdmin,System,complete,,,,,,,,1970-01-10,17:43
561,RepairReady,System,complete,,,,,,,TRUE,1970-01-06,22:48
955,InternRepair,Edd,start,,,,,,,,1970-01-15,7:08
228,InternRepair,Paul,start,,,,,,,,1970-01-01,17:41
935,MakeTicket,Monica,complete,,E,7145,,,,,1970-01-02,10:47
191,InformClientSurvey,System,complete,,,,,,,,1970-01-05,18:10
411,ArrangeSurvey,Monica,complete,,,,,,,,1970-01-01,12:15
653,MakeTicket,Monica,complete,,P,400,,,,,1970-01-01,12:02
776,InformClientSurvey,System,complete,,,,,,,,1970-01-03,13:43
572,Survey,Barbara,start,,,,,,,,1970-01-13,2:31
